iter	Passed	Remaining
4779	87635	95702
4780	87653	95683
4781	87674	95668
4782	87695	95653
4783	87719	95640
4784	87744	95629
4785	87773	95622
4786	87793	95606
4787	87813	95589
4788	87832	95572
4789	87846	95549
4790	87862	95528
4791	87878	95507
4792	87896	95488
4793	87913	95468
4794	87931	95450
4795	87945	95427
4796	87962	95407
4797	87979	95387
4798	87996	95368
4799	88011	95346
4800	88030	95327
4801	88043	95304
4802	88058	95282
4803	88075	95262
4804	88092	95242
4805	88112	95225
4806	88128	95205
4807	88142	95182
4808	88161	95164
4809	88179	95145
4810	88197	95126
4811	88214	95107
4812	88233	95090
4813	88250	95070
4814	88269	95052
4815	88289	95036
4816	88306	95016
4817	88322	94995
4818	88340	94976
4819	88359	94958
4820	88372	94935
4821	88390	94916
4822	88406	94895
4823	88421	94873
4824	88437	94853
4825	88455	94833
4826	88475	94817
4827	88494	94799
4828	88511	94779
4829	88527	94759
4830	88545	94740
4831	88561	94719
4832	88577	94698
4833	88594	94678
4834	88609	94657
4835	88623	94634
4836	88636	94610
4837	88657	94594
4838	88671	94571
4839	88689	94552
4840	88703	94530
4841	88720	94510
4842	88736	94489
4843	88755	94472
4844	88769	94449
4845	88786	94429
4846	88801	94407
4847	88815	94384
4848	88835	94368
4849	88851	94347
4850	88868	94328
4851	88888	94311
4852	88906	94292
4853	88924	94273
4854	88941	94254
4855	88959	94235
4856	88978	94218
4857	88993	94196
4858	89012	94178
4859	89027	94157
4860	89049	94141
4861	89068	94125
4862	89088	94107
4863	89106	94089
4864	89126	94072
4865	89146	94056
4866	89165	94038
4867	89181	94018
4868	89201	94001
4869	89220	93983
4870	89242	93969
4871	89261	93952
4872	89278	93932
4873	89295	93912
4874	89312	93892
4875	89327	93870
4876	89344	93850
4877	89360	93830
4878	89375	93808
4879	89390	93786
4880	89407	93766
4881	89427	93750
4882	89446	93732
4883	89461	93711
4884	89479	93692
4885	89496	93673
4886	89515	93655
4887	89532	93635
4888	89549	93615
4889	89565	93594
4890	89582	93575
4891	89599	93555
4892	89619	93538
4893	89636	93519
4894	89684	93531
4895	89702	93513
4896	89718	93493
4897	89737	93475
4898	89758	93459
4899	89787	93452
4900	89887	93518
4901	89906	93501
4902	89954	93514
4903	89975	93498
4904	89998	93485
4905	90017	93467
4906	90037	93450
4907	90054	93430
4908	90070	93409
4909	90086	93389
4910	90103	93368
4911	90119	93348
4912	90135	93328
4913	90156	93312
4914	90174	93293
4915	90193	93275
4916	90210	93256
4917	90225	93233
4918	90239	93211
4919	90255	93190
4920	90270	93168
4921	90289	93150
4922	90305	93130
4923	90322	93111
4924	90337	93088
4925	90357	93072
4926	90371	93049
4927	90387	93029
4928	90402	93007
4929	90421	92988
4930	90437	92968
4931	90456	92950
4932	90471	92928
4933	90489	92910
4934	90505	92889
4935	90521	92868
4936	90535	92846
4937	90552	92826
4938	90569	92806
4939	90587	92788
4940	90605	92769
4941	90621	92748
4942	90634	92725
4943	90654	92708
4944	90671	92688
4945	90686	92667
4946	90704	92648
4947	90724	92631
4948	90743	92613
4949	90760	92593
4950	90777	92574
4951	90795	92555
4952	90812	92536
4953	90832	92518
4954	90850	92500
4955	90867	92481
4956	90884	92460
4957	90899	92439
4958	90917	92420
4959	90934	92400
4960	90950	92380
4961	90964	92357
4962	90980	92337
4963	90996	92316
4964	91013	92296
4965	91029	92276
4966	91050	92260
4967	91067	92241
4968	91085	92221
4969	91101	92201
4970	91118	92181
4971	91133	92159
4972	91156	92145
4973	91177	92130
4974	91192	92108
4975	91209	92089
4976	91226	92069
4977	91244	92050
4978	91261	92030
4979	91276	92009
4980	91289	91986
4981	91307	91966
4982	91322	91945
4983	91338	91924
4984	91354	91903
4985	91371	91885
4986	91386	91862
4987	91404	91843
4988	91419	91822
4989	91436	91802
4990	91454	91784
4991	91470	91763
4992	91484	91741
4993	91502	91722
4994	91518	91701
4995	91534	91680
4996	91550	91660
4997	91568	91641
4998	91587	91624
4999	91601	91601
5000	91619	91582
5001	91637	91564
5002	91655	91545
5003	91669	91523
5004	91685	91502
5005	91701	91481
5006	91715	91459
5007	91733	91440
5008	91747	91418
5009	91766	91399
5010	91781	91378
5011	91799	91359
5012	91813	91337
5013	91828	91315
5014	91844	91295
5015	91862	91276
5016	91881	91258
5017	91901	91241
5018	91916	91220
5019	91933	91201
5020	91949	91179
5021	91965	91160
5022	91979	91137
5023	91995	91116
5024	92008	91093
5025	92026	91074
5026	92041	91052
5027	92058	91033
5028	92073	91011
5029	92099	91001
5030	92125	90990
5031	92144	90972
5032	92163	90954
5033	92178	90932
5034	92192	90911
5035	92206	90888
5036	92222	90868
5037	92239	90848
5038	92255	90827
5039	92271	90807
5040	92292	90791
5041	92312	90774
5042	92330	90755
5043	92347	90736
5044	92364	90717
5045	92383	90699
5046	92400	90679
5047	92417	90660
5048	92434	90640
5049	92452	90621
5050	92467	90600
5051	92489	90585
5052	92504	90563
5053	92518	90541
5054	92532	90519
5055	92550	90499
5056	92564	90478
5057	92581	90457
5058	92598	90438
5059	92617	90420
5060	92633	90400
5061	92650	90380
5062	92664	90358
5063	92679	90336
5064	92693	90314
5065	92709	90293
5066	92726	90274
5067	92743	90255
5068	92759	90234
5069	92776	90214
5070	92792	90194
5071	92810	90175
5072	92826	90154
5073	92844	90136
5074	92860	90116
5075	92880	90098
5076	92895	90077
5077	92911	90056
5078	92926	90035
5079	92944	90016
5080	92959	89995
5081	92975	89975
5082	92990	89953
5083	93009	89936
5084	93028	89918
5085	93045	89898
5086	93060	89877
5087	93079	89859
5088	93095	89839
5089	93110	89817
5090	93125	89796
5091	93142	89776
5092	93156	89754
5093	93176	89737
5094	93193	89718
5095	93211	89699
5096	93224	89675
5097	93239	89654
5098	93256	89634
5099	93270	89612
5100	93286	89592
5101	93304	89574
5102	93322	89555
5103	93337	89533
5104	93352	89511
5105	93367	89491
5106	93385	89472
5107	93401	89451
5108	93420	89434
5109	93436	89413
5110	93453	89394
5111	93469	89373
5112	93483	89351
5113	93500	89331
5114	93515	89310
5115	93530	89288
5116	93547	89269
5117	93567	89253
5118	93585	89234
5119	93604	89216
5120	93620	89196
5121	93635	89175
5122	93651	89154
5123	93667	89134
5124	93682	89112
5125	93701	89094
5126	93719	89076
5127	93734	89054
5128	93749	89033
5129	93764	89011
5130	93779	88991
5131	93795	88970
5132	93812	88950
5133	93827	88929
5134	93842	88907
5135	93857	88887
5136	93875	88867
5137	93890	88847
5138	93908	88828
5139	93924	88808
5140	93944	88791
5141	93960	88770
5142	93985	88759
5143	94013	88749
5144	94038	88738
5145	94064	88727
5146	94094	88719
5147	94122	88710
5148	94139	88690
5149	94164	88679
5150	94186	88664
5151	94205	88646
5152	94226	88630
5153	94244	88612
5154	94257	88589
5155	94274	88569
5156	94293	88551
5157	94308	88531
5158	94327	88513
5159	94345	88494
5160	94373	88485
5161	94396	88471
5162	94425	88463
5163	94448	88449
5164	94469	88434
5165	94486	88414
5166	94507	88398
5167	94523	88377
5168	94543	88361
5169	94564	88345
5170	94588	88332
5171	94604	88311
5172	94621	88292
5173	94639	88274
5174	94658	88256
5175	94678	88239
5176	94696	88221
5177	94719	88207
5178	94739	88191
5179	94757	88171
5180	94777	88155
5181	94795	88136
5182	94815	88119
5183	94833	88101
5184	94849	88081
5185	94865	88060
5186	94879	88037
5187	94898	88020
5188	94921	88006
5189	94940	87988
5190	94958	87970
5191	94977	87952
5192	94995	87934
5193	95014	87916
5194	95035	87900
5195	95056	87885
5196	95082	87874
5197	95103	87858
5198	95124	87842
5199	95143	87825
5200	95166	87810
5201	95183	87791
5202	95204	87775
5203	95223	87758
5204	95241	87739
5205	95266	87726
5206	95288	87712
5207	95333	87718
5208	95395	87740
5209	95441	87747
5210	95483	87751
5211	95510	87740
5212	95528	87722
5213	95548	87705
5214	95568	87688
5215	95587	87670
5216	95604	87651
5217	95633	87642
5218	95651	87623
5219	95676	87611
5220	95698	87597
5221	95721	87582
5222	95739	87563
5223	95757	87545
5224	95772	87524
5225	95786	87502
5226	95808	87486
5227	95829	87470
5228	95847	87452
5229	95867	87435
5230	95886	87417
5231	95903	87398
5232	95921	87379
5233	95939	87361
5234	95960	87344
5235	95980	87327
5236	95996	87308
5237	96017	87292
5238	96033	87271
5239	96050	87251
5240	96066	87231
5241	96090	87218
5242	96106	87198
5243	96126	87181
5244	96143	87161
5245	96164	87145
5246	96184	87128
5247	96198	87106
5248	96218	87089
5249	96235	87069
5250	96250	87048
5251	96264	87026
5252	96282	87008
5253	96303	86991
5254	96323	86975
5255	96345	86960
5256	96363	86941
5257	96384	86925
5258	96401	86906
5259	96423	86891
5260	96443	86874
5261	96461	86855
5262	96481	86839
5263	96499	86820
5264	96519	86803
5265	96539	86786
5266	96559	86769
5267	96581	86754
5268	96600	86737
5269	96620	86719
5270	96638	86701
5271	96657	86683
5272	96679	86668
5273	96699	86652
5274	96721	86636
5275	96743	86621
5276	96758	86600
5277	96779	86584
5278	96799	86567
5279	96822	86553
5280	96844	86538
5281	96860	86518
5282	96880	86500
5283	96898	86482
5284	96918	86465
5285	96937	86448
5286	96958	86431
5287	96975	86412
5288	96992	86392
5289	97010	86373
5290	97027	86354
5291	97045	86336
5292	97067	86321
5293	97086	86302
5294	97105	86285
5295	97120	86264
5296	97141	86247
5297	97156	86226
5298	97175	86208
5299	97191	86188
5300	97210	86170
5301	97228	86152
5302	97250	86136
5303	97264	86115
5304	97282	86096
5305	97300	86077
5306	97319	86060
5307	97338	86042
5308	97353	86020
5309	97372	86003
5310	97389	85983
5311	97407	85965
5312	97434	85954
5313	97460	85942
5314	97481	85926
5315	97500	85909
5316	97516	85888
5317	97536	85871
5318	97553	85852
5319	97575	85836
5320	97593	85818
5321	97618	85805
5322	97639	85790
5323	97657	85771
5324	97674	85752
5325	97694	85734
5326	97710	85714
5327	97729	85696
5328	97744	85675
5329	97764	85658
5330	97778	85636
5331	97804	85624
5332	97825	85608
5333	97844	85591
5334	97866	85575
5335	97884	85556
5336	97903	85539
5337	97924	85523
5338	97943	85505
5339	97969	85494
5340	97990	85477
5341	98012	85463
5342	98032	85446
5343	98052	85428
5344	98069	85409
5345	98088	85391
5346	98103	85370
5347	98128	85357
5348	98156	85347
5349	98180	85334
5350	98207	85323
5351	98224	85304
5352	98249	85291
5353	98271	85276
5354	98292	85260
5355	98313	85243
5356	98333	85227
5357	98353	85210
5358	98373	85193
5359	98390	85174
5360	98409	85156
5361	98428	85138
5362	98447	85120
5363	98468	85104
5364	98487	85086
5365	98501	85064
5366	98522	85048
5367	98540	85029
5368	98561	85013
5369	98581	84996
5370	98597	84976
5371	98614	84956
5372	98631	84936
5373	98647	84916
5374	98665	84898
5375	98689	84884
5376	98709	84867
5377	98727	84849
5378	98745	84830
5379	98761	84809
5380	98779	84791
5381	98800	84775
5382	98819	84757
5383	98837	84739
5384	98855	84720
5385	98874	84702
5386	98893	84684
5387	98921	84674
5388	98946	84661
5389	98967	84645
5390	98985	84627
5391	99004	84609
5392	99024	84592
5393	99046	84577
5394	99067	84560
5395	99089	84545
5396	99113	84531
5397	99132	84514
5398	99150	84495
5399	99168	84477
5400	99187	84458
5401	99204	84439
5402	99226	84423
5403	99243	84405
5404	99258	84383
5405	99278	84366
5406	99298	84349
5407	99317	84331
5408	99336	84314
5409	99354	84294
5410	99371	84275
5411	99388	84256
5412	99407	84237
5413	99422	84217
5414	99440	84198
5415	99458	84179
5416	99479	84163
5417	99496	84144
5418	99516	84127
5419	99536	84110
5420	99559	84095
5421	99581	84080
5422	99603	84065
5423	99623	84048
5424	99646	84033
5425	99667	84017
5426	99682	83996
5427	99702	83978
5428	99718	83959
5429	99735	83939
5430	99751	83918
5431	99764	83896
5432	99783	83878
5433	99801	83859
5434	99815	83837
5435	99846	83830
5436	99867	83813
5437	99883	83793
5438	99902	83775
5439	99919	83756
5440	99937	83737
5441	99952	83716
5442	99970	83697
5443	99989	83679
5444	100016	83668
5445	100037	83652
5446	100056	83634
5447	100084	83624
5448	100112	83614
5449	100128	83593
5450	100143	83572
5451	100161	83553
5452	100180	83535
5453	100202	83520
5454	100224	83504
5455	100245	83488
5456	100265	83472
5457	100284	83454
5458	100305	83437
5459	100326	83421
5460	100340	83399
5461	100359	83382
5462	100376	83362
5463	100400	83348
5464	100421	83332
5465	100436	83311
5466	100453	83291
5467	100469	83271
5468	100485	83251
5469	100502	83231
5470	100524	83216
5471	100540	83195
5472	100561	83179
5473	100581	83162
5474	100602	83146
5475	100619	83126
5476	100636	83107
5477	100654	83088
5478	100671	83069
5479	100689	83050
5480	100705	83030
5481	100725	83013
5482	100745	82995
5483	100763	82977
5484	100780	82957
5485	100796	82937
5486	100814	82918
5487	100837	82904
5488	100857	82887
5489	100875	82868
5490	100893	82849
5491	100912	82832
5492	100931	82814
5493	100949	82795
5494	100967	82776
5495	100986	82759
5496	101008	82743
5497	101025	82723
5498	101045	82706
5499	101061	82686
5500	101078	82666
5501	101099	82651
5502	101120	82634
5503	101140	82617
5504	101155	82596
5505	101173	82577
5506	101192	82559
5507	101207	82539
5508	101227	82522
5509	101248	82505
5510	101268	82488
5511	101289	82472
5512	101306	82452
5513	101322	82432
5514	101344	82416
5515	101365	82400
5516	101385	82384
5517	101404	82366
5518	101423	82347
5519	101438	82327
5520	101459	82310
5521	101481	82295
5522	101502	82278
5523	101523	82262
5524	101543	82245
5525	101561	82226
5526	101580	82209
5527	101599	82191
5528	101617	82172
5529	101636	82154
5530	101660	82140
5531	101679	82122
5532	101699	82106
5533	101714	82084
5534	101733	82066
5535	101748	82045
5536	101766	82026
5537	101782	82006
5538	101797	81985
5539	101823	81973
5540	101839	81953
5541	101859	81936
5542	101879	81919
5543	101895	81898
5544	101912	81879
5545	101930	81860
5546	101949	81842
5547	101967	81824
5548	101988	81807
5549	102005	81787
5550	102028	81773
5551	102045	81753
5552	102062	81734
5553	102077	81713
5554	102096	81695
5555	102117	81679
5556	102133	81659
5557	102149	81639
5558	102165	81618
5559	102184	81600
5560	102205	81584
5561	102222	81565
5562	102242	81547
5563	102261	81530
5564	102282	81513
5565	102302	81496
5566	102322	81479
5567	102339	81459
5568	102361	81444
5569	102385	81430
5570	102407	81415
5571	102429	81399
5572	102448	81381
5573	102479	81373
5574	102499	81356
5575	102521	81340
5576	102540	81322
5577	102559	81304
5578	102583	81290
5579	102602	81273
5580	102626	81258
5581	102654	81248
5582	102674	81230
5583	102688	81209
5584	102704	81188
5585	102726	81173
5586	102748	81157
5587	102767	81139
5588	102786	81122
5589	102802	81101
5590	102821	81084
5591	102840	81066
5592	102858	81046
5593	102878	81029
5594	102899	81014
5595	102921	80998
5596	102943	80982
5597	102961	80964
5598	102982	80947
5599	103003	80931
5600	103023	80913
5601	103041	80895
5602	103060	80877
5603	103082	80862
5604	103108	80849
5605	103128	80832
5606	103147	80814
5607	103166	80796
5608	103181	80775
5609	103196	80754
5610	103215	80736
5611	103236	80720
5612	103262	80707
5613	103284	80692
5614	103304	80674
5615	103323	80656
5616	103343	80639
5617	103375	80631
5618	103401	80619
5619	103425	80605
5620	103449	80591
5621	103471	80576
5622	103493	80560
5623	103536	80561
5624	103609	80585
5625	103627	80566
5626	103664	80562
5627	103697	80555
5628	103718	80538
5629	103744	80526
5630	103765	80510
5631	103784	80491
5632	103804	80474
5633	103821	80455
5634	103855	80448
5635	103879	80434
5636	103900	80418
5637	103921	80401
5638	103938	80382
5639	103955	80363
5640	103972	80343
5641	103992	80326
5642	104012	80308
5643	104032	80291
5644	104054	80275
5645	104075	80259
5646	104095	80242
5647	104115	80225
5648	104135	80208
5649	104151	80187
5650	104168	80167
5651	104185	80148
5652	104201	80128
5653	104224	80113
5654	104244	80095
5655	104266	80080
5656	104286	80062
5657	104305	80045
5658	104322	80025
5659	104340	80006
5660	104360	79989
5661	104384	79975
5662	104411	79963
5663	104430	79945
5664	104447	79925
5665	104470	79911
5666	104489	79892
5667	104507	79874
5668	104526	79855
5669	104545	79838
5670	104560	79817
5671	104580	79799
5672	104599	79781
5673	104617	79762
5674	104637	79745
5675	104659	79729
5676	104678	79712
5677	104695	79692
5678	104711	79672
5679	104733	79656
5680	104760	79644
5681	104794	79637
5682	104814	79620
5683	104833	79602
5684	104852	79584
5685	104871	79566
5686	104890	79548
5687	104907	79529
5688	104924	79509
5689	104948	79495
5690	104968	79477
5691	104986	79458
5692	105007	79442
5693	105024	79423
5694	105039	79402
5695	105056	79382
5696	105072	79362
5697	105089	79342
5698	105106	79322
5699	105128	79307
5700	105150	79291
5701	105168	79273
5702	105186	79253
5703	105204	79235
5704	105220	79214
5705	105237	79195
5706	105255	79176
5707	105271	79156
5708	105286	79135
5709	105310	79121
5710	105329	79103
5711	105351	79087
5712	105366	79066
5713	105386	79048
5714	105404	79030
5715	105421	79010
5716	105438	78991
5717	105457	78973
5718	105485	78961
5719	105506	78945
5720	105528	78929
5721	105547	78911
5722	105569	78896
5723	105591	78879
5724	105610	78862
5725	105630	78844
5726	105646	78824
5727	105666	78806
5728	105686	78789
5729	105705	78772
5730	105725	78754
5731	105745	78737
5732	105763	78718
5733	105782	78700
5734	105800	78681
5735	105819	78663
5736	105841	78647
5737	105859	78629
5738	105880	78612
5739	105898	78593
5740	105918	78576
5741	105940	78560
5742	105959	78542
5743	105979	78525
5744	105995	78504
5745	106014	78486
5746	106033	78468
5747	106051	78450
5748	106069	78431
5749	106087	78412
5750	106104	78393
5751	106125	78376
5752	106141	78356
5753	106155	78334
5754	106171	78313
5755	106188	78294
5756	106212	78280
5757	106228	78260
5758	106247	78242
5759	106264	78222
5760	106282	78204
5761	106304	78187
5762	106319	78166
5763	106337	78147
5764	106352	78127
5765	106369	78107
5766	106391	78091
5767	106409	78073
5768	106428	78055
5769	106450	78039
5770	106468	78020
5771	106485	78000
5772	106503	77982
5773	106516	77959
5774	106534	77940
5775	106549	77919
5776	106567	77900
5777	106590	77885
5778	106610	77868
5779	106633	77853
5780	106651	77834
5781	106673	77818
5782	106695	77803
5783	106717	77787
5784	106737	77769
5785	106755	77750
5786	106772	77731
5787	106789	77712
5788	106808	77693
5789	106828	77676
5790	106844	77656
5791	106865	77639
5792	106882	77620
5793	106901	77602
5794	106919	77583
5795	106943	77568
5796	106961	77550
5797	106976	77529
5798	106992	77509
5799	107009	77489
5800	107026	77470
5801	107042	77450
5802	107066	77435
5803	107085	77417
5804	107106	77400
5805	107125	77383
5806	107141	77362
5807	107157	77342
5808	107172	77321
5809	107190	77302
5810	107205	77281
5811	107223	77263
5812	107246	77247
5813	107265	77229
5814	107283	77210
5815	107301	77192
5816	107320	77173
5817	107335	77153
5818	107355	77135
5819	107370	77114
5820	107389	77097
5821	107406	77077
5822	107427	77061
5823	107446	77042
5824	107467	77025
5825	107484	77006
5826	107500	76986
5827	107518	76967
5828	107533	76946
5829	107551	76928
5830	107566	76907
5831	107583	76887
5832	107606	76872
5833	107625	76854
5834	107644	76835
5835	107662	76817
5836	107683	76800
5837	107700	76781
5838	107717	76761
5839	107733	76741
5840	107750	76722
5841	107767	76702
5842	107791	76688
5843	107813	76672
5844	107831	76653
5845	107848	76634
5846	107864	76613
5847	107882	76595
5848	107900	76576
5849	107917	76557
5850	107936	76538
5851	107963	76526
5852	107982	76508
5853	107997	76487
5854	108015	76468
5855	108029	76447
5856	108050	76430
5857	108069	76412
5858	108087	76393
5859	108107	76375
5860	108124	76356
5861	108147	76341
5862	108164	76321
5863	108180	76302
5864	108199	76284
5865	108220	76266
5866	108241	76250
5867	108256	76229
5868	108272	76209
5869	108291	76191
5870	108312	76174
5871	108331	76156
5872	108350	76139
5873	108371	76121
5874	108387	76102
5875	108406	76084
5876	108425	76065
5877	108447	76049
5878	108466	76031
5879	108484	76013
5880	108509	75999
5881	108526	75979
5882	108544	75960
5883	108562	75942
5884	108581	75924
5885	108598	75904
5886	108617	75886
5887	108637	75869
5888	108652	75848
5889	108669	75828
5890	108685	75808
5891	108702	75788
5892	108717	75768
5893	108733	75748
5894	108751	75729
5895	108768	75709
5896	108798	75699
5897	108824	75686
5898	108844	75668
5899	108864	75651
5900	108883	75633
5901	108899	75613
5902	108917	75594
5903	108938	75577
5904	108957	75559
5905	108980	75544
5906	108997	75524
5907	109013	75505
5908	109031	75486
5909	109047	75465
5910	109064	75446
5911	109077	75424
5912	109097	75406
5913	109113	75386
5914	109128	75366
5915	109142	75344
5916	109168	75331
5917	109186	75312
5918	109209	75297
5919	109226	75278
5920	109244	75259
5921	109260	75239
5922	109275	75217
5923	109291	75197
5924	109307	75177
5925	109323	75157
5926	109344	75140
5927	109365	75124
5928	109388	75108
5929	109406	75090
5930	109426	75072
5931	109443	75053
5932	109462	75035
5933	109480	75016
5934	109499	74998
5935	109520	74981
5936	109537	74962
5937	109555	74943
5938	109571	74923
5939	109589	74904
5940	109605	74884
5941	109621	74864
5942	109637	74844
5943	109656	74826
5944	109673	74806
5945	109695	74790
5946	109721	74777
5947	109741	74760
5948	109766	74746
5949	109787	74729
5950	109807	74712
5951	109832	74698
5952	109855	74682
5953	109879	74667
5954	109905	74654
5955	109929	74639
5956	109951	74624
5957	109974	74608
5958	109993	74590
5959	110010	74570
5960	110027	74551
5961	110043	74531
5962	110087	74530
5963	110105	74511
5964	110123	74492
5965	110141	74474
5966	110159	74455
5967	110179	74437
5968	110197	74418
5969	110210	74396
5970	110226	74376
5971	110248	74360
5972	110268	74342
5973	110287	74324
5974	110305	74306
5975	110324	74288
5976	110343	74270
5977	110358	74249
5978	110372	74228
5979	110392	74210
5980	110412	74192
5981	110432	74175
5982	110455	74160
5983	110476	74143
5984	110491	74122
5985	110509	74103
5986	110524	74082
5987	110542	74064
5988	110559	74044
5989	110577	74026
5990	110600	74010
5991	110618	73991
5992	110633	73970
5993	110649	73951
5994	110667	73932
5995	110680	73910
5996	110698	73891
5997	110714	73871
5998	110733	73852
5999	110749	73833
6000	110765	73812
6001	110787	73796
6002	110801	73775
6003	110821	73757
6004	110841	73740
6005	110859	73721
6006	110878	73703
6007	110895	73684
6008	110913	73665
6009	110931	73646
6010	110947	73626
6011	110969	73610
6012	110985	73590
6013	111003	73571
6014	111022	73553
6015	111038	73533
6016	111059	73516
6017	111078	73498
6018	111093	73478
6019	111110	73458
6020	111129	73440
6021	111150	73423
6022	111169	73405
6023	111186	73386
6024	111207	73369
6025	111228	73352
6026	111244	73332
6027	111262	73313
6028	111278	73293
6029	111293	73273
6030	111308	73251
6031	111325	73232
6032	111339	73211
6033	111438	73246
6034	111492	73250
6035	111574	73273
6036	111636	73284
6037	111710	73302
6038	111746	73294
6039	111784	73289
6040	111803	73271
6041	111821	73252
6042	111837	73231
6043	111848	73208
6044	111871	73192
6045	111893	73176
6046	111913	73158
6047	111929	73138
6048	111948	73120
6049	111964	73101
6050	111982	73082
6051	111997	73061
6052	112015	73042
6053	112032	73022
6054	112053	73006
6055	112071	72987
6056	112091	72969
6057	112109	72950
6058	112126	72931
6059	112143	72911
6060	112159	72891
6061	112176	72872
6062	112195	72853
6063	112213	72834
6064	112232	72816
6065	112250	72797
6066	112270	72780
6067	112288	72762
6068	112311	72746
6069	112329	72727
6070	112351	72711
6071	112374	72695
6072	112391	72675
6073	112412	72659
6074	112429	72639
6075	112444	72618
6076	112463	72600
6077	112482	72582
6078	112499	72562
6079	112516	72543
6080	112535	72525
6081	112552	72506
6082	112571	72487
6083	112594	72471
6084	112614	72454
6085	112635	72437
6086	112653	72418
6087	112674	72401
6088	112690	72381
6089	112706	72361
6090	112720	72340
6091	112741	72323
6092	112763	72307
6093	112786	72291
6094	112805	72273
6095	112825	72255
6096	112845	72238
6097	112866	72221
6098	112883	72201
6099	112900	72182
6100	112915	72161
6101	112935	72144
6102	112954	72125
6103	112975	72108
6104	112995	72091
6105	113013	72072
6106	113031	72053
6107	113047	72033
6108	113062	72012
6109	113078	71992
6110	113093	71971
6111	113113	71954
6112	113135	71937
6113	113154	71919
6114	113173	71901
6115	113195	71885
6116	113212	71865
6117	113231	71848
6118	113249	71828
6119	113268	71810
6120	113287	71792
6121	113308	71775
6122	113325	71756
6123	113346	71739
6124	113371	71724
6125	113392	71707
6126	113408	71687
6127	113427	71669
6128	113445	71650
6129	113465	71633
6130	113497	71622
6131	113515	71604
6132	113534	71586
6133	113553	71568
6134	113572	71550
6135	113591	71531
6136	113606	71510
6137	113624	71491
6138	113640	71471
6139	113660	71454
6140	113678	71435
6141	113702	71420
6142	113726	71405
6143	113749	71389
6144	113768	71371
6145	113786	71352
6146	113802	71332
6147	113818	71312
6148	113840	71296
6149	113864	71281
6150	113886	71264
6151	113912	71250
6152	113942	71239
6153	113965	71223
6154	113983	71204
6155	114000	71185
6156	114023	71169
6157	114044	71152
6158	114063	71134
6159	114091	71121
6160	114108	71102
6161	114126	71083
6162	114145	71065
6163	114164	71047
6164	114180	71027
6165	114198	71008
6166	114215	70988
6167	114231	70968
6168	114251	70951
6169	114271	70933
6170	114290	70915
6171	114308	70896
6172	114328	70879
6173	114348	70861
6174	114370	70844
6175	114388	70826
6176	114405	70806
6177	114420	70785
6178	114446	70771
6179	114464	70753
6180	114487	70737
6181	114508	70720
6182	114526	70701
6183	114545	70683
6184	114565	70665
6185	114585	70647
6186	114606	70630
6187	114635	70618
6188	114655	70601
6189	114668	70579
6190	114688	70562
6191	114711	70546
6192	114732	70528
6193	114751	70510
6194	114773	70494
6195	114793	70476
6196	114815	70460
6197	114840	70445
6198	114855	70425
6199	114875	70407
6200	114895	70390
6201	114919	70374
6202	114938	70356
6203	114957	70338
6204	114977	70320
6205	115001	70305
6206	115028	70292
6207	115050	70275
6208	115074	70260
6209	115097	70244
6210	115118	70227
6211	115142	70212
6212	115168	70198
6213	115190	70182
6214	115210	70164
6215	115230	70146
6216	115244	70125
6217	115266	70108
6218	115285	70090
6219	115306	70073
6220	115326	70056
6221	115352	70041
6222	115372	70024
6223	115393	70007
6224	115411	69988
6225	115431	69970
6226	115449	69952
6227	115468	69933
6228	115486	69914
6229	115502	69895
6230	115524	69878
6231	115544	69860
6232	115559	69840
6233	115582	69824
6234	115603	69806
6235	115622	69788
6236	115642	69771
6237	115658	69751
6238	115675	69731
6239	115688	69709
6240	115710	69693
6241	115732	69677
6242	115753	69659
6243	115776	69643
6244	115793	69624
6245	115811	69605
6246	115830	69587
6247	115848	69568
6248	115866	69549
6249	115881	69528
6250	115903	69512
6251	115921	69493
6252	115937	69473
6253	115955	69454
6254	115974	69436
6255	115994	69418
6256	116015	69401
6257	116032	69381
6258	116047	69361
6259	116074	69347
6260	116094	69330
6261	116113	69311
6262	116136	69296
6263	116155	69277
6264	116174	69259
6265	116194	69241
6266	116211	69222
6267	116241	69210
6268	116260	69192
6269	116278	69173
6270	116296	69154
6271	116316	69137
6272	116336	69119
6273	116352	69099
6274	116374	69082
6275	116392	69064
6276	116409	69044
6277	116427	69025
6278	116460	69015
6279	116482	68998
6280	116503	68982
6281	116522	68963
6282	116540	68945
6283	116558	68925
6284	116578	68908
6285	116595	68889
6286	116615	68871
6287	116630	68850
6288	116658	68837
6289	116679	68820
6290	116696	68801
6291	116711	68780
6292	116728	68760
6293	116745	68741
6294	116765	68723
6295	116786	68706
6296	116806	68689
6297	116828	68672
6298	116848	68654
6299	116867	68636
6300	116885	68617
6301	116906	68600
6302	116929	68584
6303	116949	68566
6304	116967	68547
6305	116981	68526
6306	117004	68510
6307	117026	68494
6308	117046	68476
6309	117062	68456
6310	117081	68438
6311	117098	68418
6312	117117	68400
6313	117136	68381
6314	117151	68361
6315	117170	68343
6316	117191	68326
6317	117213	68309
6318	117231	68290
6319	117248	68271
6320	117269	68254
6321	117287	68235
6322	117307	68217
6323	117328	68200
6324	117344	68180
6325	117369	68165
6326	117388	68147
6327	117409	68130
6328	117426	68110
6329	117448	68094
6330	117469	68077
6331	117487	68058
6332	117510	68042
